ordlisti	orðflokkur	kóði	kóði2	merking	Óviðeigandi ástæða	Annað tilfallandi	önnur merking (ekki óviðeigandi)
afdæmingur	no	k/kk		leiðindagaur	niðrandi/ljótt orð yfir karla	Almenn ljót orð um karlmenn
skitinhæla	no	k/kvk		kvenmannsóhræsi	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
skjágrind	no	k/kvk		skammaryrði um konur - blaðurskjóða	niðrandi/ljótt orð yfir konur	Málug kona; sem segir meira en hún má				
skjáta	no	k/kvk		lauslát kona; óþæg og horuð skepna	niðrandi/ljótt orð yfir konur	Lauslát kona				
skoppín	no	k/kvk		stelputrippi	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
skráma	no	k/kvk		gömul, hrukkótt kona	niðrandi/ljótt orð yfir konur	Gömul kona				
skrípi	no	k/kvk		ærslafull kona, flenna	niðrandi/ljótt orð yfir konur	Óhemja, ólátasöm stelpa				
skrokkskjóða	no	k/kvk		kona mikil á lofti	niðrandi/ljótt orð yfir konur	Montin kona, tilhaldsöm, hégómleg kona				
skrudda	no	k/kvk		óstýrlát og fyrirferðarmikil stelpa, hávær kvenmaður	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
skrugga	no	k/kvk		ferðmikil stelpa	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
skrugga	no	k/kvk		skapill kerling	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
skrukka	no	k/kvk		gömul, hrukkótt kerling	niðrandi/ljótt orð yfir konur	Gömul kona				
skrunka	no	k/kvk		gömul kerling	niðrandi/ljótt orð yfir konur	Gömul kona				
skuðgála	no	k/kvk		léttúðarkvendi	niðrandi/ljótt orð yfir konur	Lauslát kona				
skuðrildi	no	k/kvk		"lastyrði um konu, ""kerlingartrunta"""	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
skufsa	no	k/kvk		"leiðindarkerling ;""ullardrusla"""	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
skurfa	no	k/kvk		gömul kerling	niðrandi/ljótt orð yfir konur	Gömul kona				
skúta	no	k/kvk		ferðmikil kona; seglskip	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
skyndiklauf	no	k/kvk		klaufvirkur og fljótvirkur kvenmaður	niðrandi/ljótt orð yfir konur	Klaufsk kona				
skyndikona	no	k/kvk		vændiskona	niðrandi/ljótt orð yfir konur					
snegla	no	k/kvk		illskeytt hvefsin kona	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
sperrirófa	no	k/kvk		tildurdrós, rettirófa, montrass	niðrandi/ljótt orð yfir konur	Montin kona, tilhaldsöm, hégómleg kona				
stássrófa	no	k/kvk		stássgjörn og tilhaldssöm kona	niðrandi/ljótt orð yfir konur	Tilhaldssöm, tilgerðarleg kona				
stedda	no	k/kvk		stelpuflenna; stóðmeri, hryssa	niðrandi/ljótt orð yfir konur	Lauslát kona				
stegla	no	k/kvk		lastyrði um konu	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
stella	no	k/kvk		stelpugála	niðrandi/ljótt orð yfir konur	Lauslát kona				
stelpa	no	k/kvk		horuð sauðkind	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
stelpudækja	no	k/kvk		ósiðlát stelpa	niðrandi/ljótt orð yfir konur	Lauslát kona				
stelpuhemi	no	k/kvk		stelpuskömm	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
stelpuræfill	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
stelpuskjáta	no	k/kvk		ómerkileg stelpa	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
stelputrippi	no	k/kvk		fljótfær og fluðruleg stelpa	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
stræki	no	k/kvk		strákaflenna, stelpa sem sækist eftir að vera með og líkjast strákum	niðrandi/ljótt orð yfir konur	Lauslát kona				
strákaflenna	no	k/kvk		stelpa sem er mikið með strákum	niðrandi/ljótt orð yfir konur	Lauslát kona				
strákaglenna	no	k/kvk		stelpa sem er mikið með strákum	niðrandi/ljótt orð yfir konur	Lauslát kona				
strunsa	no	k/kvk		léttúðug kona	niðrandi/ljótt orð yfir konur	Lauslát kona				
stúlkuaumingi	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
stúlkuræfill	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
súðarbirna	no	k/kvk		gribbuleg kona	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
suðukerling	no	k/kvk		málgefin kona	niðrandi/ljótt orð yfir konur	Málug kona; sem segir meira en hún má				
svamla	no	k/kvk		fyrirferðarmikil kona; tröllkona	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
svarkur	no	k/kvk		ráðrík og hávaðasöm kona	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
svarri	no	k/kvk		svarkur, kvenskass	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
sveitakerling	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
tæa	no	k/kvk		skammaryrði 'tófa, tík'	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
tæfa	no	k/kvk		lastyrði 'tófa, tík	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
tanntúða	no	k/kvk		hvassyrt og kjaftfor manneskja	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
taus	no	k/kvk		stelpugála	niðrandi/ljótt orð yfir konur	Lauslát kona				
tegla	no	k/kvk		stelputrippi	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
tík	no	k/kvk		ómerkilegur kvenmaður	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur	x (kvenhundur)			
tildra	no	k/kvk		daðurgjörn kona	niðrandi/ljótt orð yfir konur	Lauslát kona				
tingla	no	k/kvk		seinlát og lítilvirk kona; rytjukind, skjáta	niðrandi/ljótt orð yfir konur	Löt kona, seinvirk				
típa	no	k/kvk		skass, frekjukvendi, óturt	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
tirja	no	k/kvk		óblíð kona, stelpuræksni	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
trérófa	no	k/kvk		kaldlynd kona	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
trilla	no	k/kvk		niðrandi um stelpu	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
trippa	no	k/kvk		stelpugála ; mertrippi	niðrandi/ljótt orð yfir konur	Lauslát kona				
tröllkerling	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
trunta	no	k/kvk	n		niðrandi/ljótt orð yfir konur	 				"
"
trunta	no	k/kvk		lastyrði um konu; bikkja, lélegt hross	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
tuðra	no	k/kvk	v	lastyrði um konu, 'kerlingartuðra'; sköp kvendýrs	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
tuðtrunta	no	k/kvk		skapill, leiðinleg kona	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
tussa	ni	k/kvk	v	lastyrði um konu 'kvensköp	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
týja	no	k/kvk		lastyrði, kvendýr	niðrandi/ljótt orð yfir konur	Almenn ljót orð um konur				
tyrfa	no	k/kvk		geðill kona	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
tyrra	no	k/kvk		önuglynd, hvefsin kona ; tík	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
tyrta	no	k/kvk		skapstygg, hryssingsleg kona; mannfælin skepna	niðrandi/ljótt orð yfir konur	Skapgerð: Geðill, uppstökk kona				
vargatítla	no	k/kvk		smávaxin, frek kona eða skepna	niðrandi/ljótt orð yfir konur	Skapgerð: skaphörð, vanstillt kona ; skass				
veipa	no	k/kvk		kvenmannsrola	niðrandi/ljótt orð yfir konur	Skapgerð: Daufgerð, roluleg kona				
veski	no	k/kvk		stelpugopi	niðrandi/ljótt orð yfir konur	Almenn ljót orð um stelpur				
vinnukerling	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
yrsa	no	k/kvk		óhemja, fála	niðrandi/ljótt orð yfir konur	Óhemja, ólátasöm stelpa				
ysja	no	k/kvk		fasmikil kona	niðrandi/ljótt orð yfir konur	Fasmikil, hávær kona oft fljótfær				
þurrtrunta	no	k/kvk			niðrandi/ljótt orð yfir konur	 				
aumingjahrollur	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
brjál	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
djöflaæði	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
djöflakollur	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
djöflatrú	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
dónakjaftur	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
dónatal	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
drull	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka	hk				"
"
drulla	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka	kvk				"
"
frekjuskarð	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
grimmdarverk	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
gunguskapur	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
heigulsskapur	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
hórdómsbrot	no	a	y	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
hórdómur	no	a	y	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
hórmang	no	a	y	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
hórufáni	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hóruhald	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hórukró	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hórulík	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hórumamma	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hórunarvín	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
hórusæng	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
illvirki	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
karlrembubrandari	no	a	k	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
karlrembugrín	no	a	k	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
karlrembuhúmor	no	a	k	 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
klikka	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
meinfýsi	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
meinleysingi	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
ómennska	no	a		leti og dugleysi / leti og ómennska	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
ósiðsemi	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
plebbismi	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
prump	no	a			Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
raðlygari	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
ras	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					
rass	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
rassgat	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
sorakjaftur	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
stelpupussulæti	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
væl	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
viðbjóður	no	a		 	Orð sem almennt telst óviðeigandi í málinu, og fellur ekki undir aðra flokka					"
"
andskotakorn	no	b			blótsyrði					"
"
andskoti	no	b			blótsyrði					"
"
andskoti	no	b			blótsyrði					"
"
ansvítans		b			blótsyrði					
argvítugur		b			blótsyrði					
ári		b			blótsyrði					
attans		b			blótsyrði					
bévítans		b			blótsyrði					
bölvaður	lo	b			blótsyrði					"
"
djöfulæði	no	b			blótsyrði					"
"
djöfuldómur	no	b		mikið af e-u, óhemjufjöldi, magn, mergð	blótsyrði					"
"
djöfulgangur	no	b			blótsyrði					"
"
djöfulinn	ao	b			blótsyrði					"
"
djöfull	no	b			blótsyrði					"
"
djöfull	no	b			blótsyrði					"
"
djöfulsins	ao	b			blótsyrði					"
"
djöfulskapur	no	b			blótsyrði					"
"
drulluháleisti		b			blótsyrði					
drullutussuskuð		b			blótsyrði					
fjandakorn	no	b			blótsyrði					"
"
fjandi	no	b			blótsyrði					"
"
fokk	ao	b			blótsyrði					"
"
fokk	no	b			blótsyrði	hk				"
"
fokka	so	b	y		blótsyrði					"
"
fokka	no	b			blótsyrði	kvk				"
"
fokkass		b			blótsyrði					
fokking	ao	b			blótsyrði					"
"
fokking	ao	b			blótsyrði	Slangur				"
"
fuckin	ao/so/	b	y		blótsyrði	ATH enska				"
"
fuðrandi		b			blótsyrði					
grákolað		b			blótsyrði					
grefillinn		b			blótsyrði					
grefilsins		b			blótsyrði					
grýtis		b			blótsyrði					
helvískur	lo	b	l		blótsyrði					"
"
helvíti	no	b	t		blótsyrði					"
"
helvíti	ao	b			blótsyrði					"
"
helvítis	ao	b			blótsyrði					"
"
horngrýtis		b			blótsyrði					
kolað		b			blótsyrði					
kolmórautt		b			blótsyrði					
logandi		b			blótsyrði					
mannbjúga		b			blótsyrði					
paufi		b			blótsyrði					
púki		b			blótsyrði					
rassgat		b			blótsyrði					
rassgatans	ao	b			blótsyrði					
shit	ao	b			blótsyrði					"
"
sjitt	ao	b			blótsyrði					
sjitt		b			blótsyrði	ath enskusletta				"
"
sjóðandi		b			blótsyrði					
skollinn		b			blótsyrði					
sótsvart		b			blótsyrði					
tuss	no	b			blótsyrði					
tussuhelvíti		b			blótsyrði					
tussusnúður		b			blótsyrði					
þreifandi		b			blótsyrði					
þremillinn		b			blótsyrði					
										
Orðasamband										
o-merkt										
dauði og djöfull	orðasamband	b	o		blótsyrði					
éttu skít	orðasamband	b	o		blótsyrði					"
"
farðu í hoppandi hærusekk	orðasamband	b	o		blótsyrði					
farðu í hurðalaust helvíti	orðasamband	b	o		blótsyrði					
farðu í rass.	orðasamband	b	o		blótsyrði					"
"
farðu í rassgat	orðasamband	b	o		blótsyrði					
farðu í rassgat.	orðasamband	b	o		blótsyrði					"
"
farðu norður og niður.	orðasamband	b	o		blótsyrði					"
"
farðu til fjandans	orðasamband	b	o		blótsyrði					
farðu til fjandans!	orðasamband	b	o		blótsyrði					"
"
þroskahefta geit	orðasamband	b	o		blótsyrði					
áfengisfíkn	no	d	z							
alkahólisti	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
alki	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
alkóhólisti	no	d								
alldrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
allölvaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
amfetamín	no	d	z		nafn á eiturlyfi	hk				"
"
blindfullur	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
brennivínsdauður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
dauðadrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
dóp	no	d	z		nafn yfir eiturlyf					
dópa	so	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
dópaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
dópisti	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
drukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
drykkfelldur	lo	d								
drykkjudólgur	no	d	z		Niðrandi orð sem gefa í skyn drykkfeldni eða fíkn einstaklings 					
drykkjuræfill	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
drykkjusvall	no	d								
extasý	no	d	z		nafn á eiturlyfi					
fíkn	no	d	z			kvk				"
"
fíkniefni	no	d	z							
fyllerí	no	d								
fyllibytta	no	d		> alkóhólisti/drykkjumaður/drykkjukona	Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
fyllibytta	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
fylliraftur	no	d		> drykkjumaður	Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
fyllirí	no	d								
hass	no	d	z		nafn á eiturlyfi					
haugadrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
haugafullur	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
jóna	no	d	z		nafn á eiturlyfi					
kannabis	no	d	z			hk				"
"
kannabisefni	no	d	z			hk				"
"
kófdrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
kókaín	no	d	z		nafn á eiturlyfi	hk				"
"
krakk	no	d	z		nafn á eiturlyfi					
krakkfíkill	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
krakksmygl	no	d	z							
langdrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
mökkdópaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
mollý	no	d	z		nafn á eiturlyfi					
ofurölvaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
ofurölvi	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
ölóður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
ölvaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
óreglufólk	no	d		> fólk sem neytir áfengis eða fíkniefna í óhófi.	Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
pöddufullur	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
róni	no	d		> drykkjumaður/drykkjukona/útigangsmaður/útigangskona (ATH, er ekki viss hvort útigangsfólk þyki neikvætt)	Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
róni	no	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
sauðdrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
sauðölvaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
sídrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
slompaður	lo	d		alldrukkinn	Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
spítt	no	d	z		nafn á eiturlyfi					
spíttaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
svefndrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
tedrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
timbraður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
uppdópaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
útúrdópaður	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
útúrdrukkinn	lo	d			Niðrandi orð sem gefur í skyn drykkfeldni eða fíkn einstaklings 					"
"
vímaður	lo	d	l							
vímuefni	no	d	z			hk				"
"
agabrot	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæra	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæra	so	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákærandi	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákærður	lo	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæruatriði	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákærudómstóll	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæruferli	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákærukviðdómur	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæruliður	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákærumál	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákæruskali	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
ákvæði	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
app	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
arðsemi	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	kvk				"
"
auðgunarbrot	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
bæjaryfirvald	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
bankahrun	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
borgaryfirvöld	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
deiliskipulag	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
dómsmálaráðuneyti	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
efnhagsbrot	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
eignarhaldsfélag	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
eilífðarbrot	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
embættismaður	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	kk				"
"
endurskipulagning	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	kvk				"
"
fangelsa	so	e	s		Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsisdómur	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsisóeirðir	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsisrefsing	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsisuppreisn	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsisvist	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fangelsun	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
félagaskiptagluggi	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	kk				"
"
fíknefnabrot	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fíkniefnaglæpur	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fíkniefnalagabrot	no	e								
fjárdráttarákæra	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fjárhagslegur	lo	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.					"
"
fjárlagafrumvarp	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
fjármálakerfi	no	e			Telst ekki óviðeigandi, hefur aðeins flókna merkingu og því verið síað frá þegar börn taka þátt í ýmsu máltæknitengdu.	hk				"
"
